week_ending,ZIP,caseRate
01/09/2021,11374,729.58
01/16/2021,11374,570.13
01/23/2021,11374,461.42
01/30/2021,11374,529.07
02/06/2021,11374,434.85
02/13/2021,11374,415.52
02/20/2021,11374,398.61
02/27/2021,11374,415.52
03/06/2021,11374,427.6
03/13/2021,11374,444.51
03/20/2021,11374,372.04
03/27/2021,11374,425.19
04/03/2021,11374,272.99
04/10/2021,11374,256.08
04/17/2021,11374,161.86
04/24/2021,11374,147.37
05/01/2021,11374,123.21
05/08/2021,11374,108.71
05/15/2021,11374,31.41
05/22/2021,11374,31.41
05/29/2021,11374,50.73
06/05/2021,11374,21.74
06/12/2021,11374,9.66
06/19/2021,11374,43.48
06/26/2021,11374,21.74
07/03/2021,11374,9.66
07/10/2021,11374,33.82
07/17/2021,11374,70.06
07/24/2021,11374,74.89
07/31/2021,11374,171.52
08/07/2021,11374,171.52
08/14/2021,11374,210.18
08/21/2021,11374,147.37
08/28/2021,11374,135.29
09/04/2021,11374,132.87
09/11/2021,11374,142.53
09/18/2021,11374,169.11
09/25/2021,11374,115.96
10/02/2021,11374,115.96
10/09/2021,11374,137.7
10/16/2021,11374,96.63
10/23/2021,11374,79.72
10/30/2021,11374,2.42
08/08/2020,11375,29.47
08/15/2020,11375,29.47
08/22/2020,11375,33.68
08/29/2020,11375,35.08
09/05/2020,11375,19.64
09/12/2020,11375,37.89
09/19/2020,11375,36.48
09/26/2020,11375,46.31
10/03/2020,11375,50.51
10/10/2020,11375,61.74
10/17/2020,11375,60.34
10/24/2020,11375,51.92
10/31/2020,11375,60.34
11/07/2020,11375,74.37
11/14/2020,11375,131.9
11/21/2020,11375,151.54
11/28/2020,11375,159.96
12/05/2020,11375,227.32
12/12/2020,11375,232.93
12/19/2020,11375,269.41
12/26/2020,11375,305.89
01/02/2021,11375,371.84
01/09/2021,11375,484.1
01/16/2021,11375,398.5
01/23/2021,11375,355.01
01/30/2021,11375,345.18
02/06/2021,11375,298.88
02/13/2021,11375,315.72
02/20/2021,11375,235.73
02/27/2021,11375,238.54
03/06/2021,11375,262.4
03/13/2021,11375,296.07
03/20/2021,11375,251.17
03/27/2021,11375,307.3
04/03/2021,11375,248.36
04/10/2021,11375,224.51
04/17/2021,11375,150.14
04/24/2021,11375,85.59
05/01/2021,11375,65.95
05/08/2021,11375,58.93
05/15/2021,11375,37.89
05/22/2021,11375,37.89
05/29/2021,11375,23.85
06/05/2021,11375,19.64
06/12/2021,11375,14.03
06/19/2021,11375,33.68
06/26/2021,11375,22.45
07/03/2021,11375,18.24
07/10/2021,11375,26.66
07/17/2021,11375,50.51
07/24/2021,11375,88.4
07/31/2021,11375,122.08
08/07/2021,11375,144.53
08/14/2021,11375,134.71
08/21/2021,11375,115.06
08/28/2021,11375,108.05
09/04/2021,11375,117.87
09/11/2021,11375,143.12
09/18/2021,11375,117.87
09/25/2021,11375,112.25
10/02/2021,11375,82.79
10/09/2021,11375,94.01
10/16/2021,11375,105.24
10/23/2021,11375,60.34
10/30/2021,11375,2.81
08/08/2020,11377,14.28
08/15/2020,11377,13.09
08/22/2020,11377,14.28
08/29/2020,11377,7.14
09/05/2020,11377,17.85
09/12/2020,11377,24.99
09/19/2020,11377,9.52
09/26/2020,11377,26.18
10/03/2020,11377,42.83
10/10/2020,11377,45.21
10/17/2020,11377,70.2
10/24/2020,11377,80.91
10/31/2020,11377,76.15
11/07/2020,11377,111.84
11/14/2020,11377,221.3
11/21/2020,11377,197.51
11/28/2020,11377,222.49
12/05/2020,11377,380.73
12/12/2020,11377,383.11
12/19/2020,11377,408.1
12/26/2020,11377,417.62
01/02/2021,11377,538.98
01/09/2021,11377,612.74
01/16/2021,11377,554.44
01/23/2021,11377,568.72
01/30/2021,11377,537.79
02/06/2021,11377,431.9
02/13/2021,11377,443.79
02/20/2021,11377,452.12
02/27/2021,11377,447.36
03/06/2021,11377,397.39
03/13/2021,11377,440.22
03/20/2021,11377,430.71
03/27/2021,11377,455.69
04/03/2021,11377,320.05
04/10/2021,11377,299.83
04/17/2021,11377,259.38
04/24/2021,11377,183.23
05/01/2021,11377,124.93
05/08/2021,11377,61.87
05/15/2021,11377,60.68
05/22/2021,11377,29.74
05/29/2021,11377,24.99
06/05/2021,11377,19.04
06/12/2021,11377,9.52
06/19/2021,11377,19.04
06/26/2021,11377,16.66
07/03/2021,11377,14.28
07/10/2021,11377,20.23
07/17/2021,11377,40.45
07/24/2021,11377,60.68
07/31/2021,11377,90.42
08/07/2021,11377,139.21
08/14/2021,11377,102.32
08/21/2021,11377,111.84
08/28/2021,11377,79.72
09/04/2021,11377,118.98
09/11/2021,11377,117.79
09/18/2021,11377,91.61
09/25/2021,11377,97.56
10/02/2021,11377,88.04
10/09/2021,11377,63.06
10/16/2021,11377,44.02
10/23/2021,11377,48.78
10/30/2021,11377,4.76
08/08/2020,11378,19.37
08/15/2020,11378,19.37
08/22/2020,11378,13.83
08/29/2020,11378,11.07
09/05/2020,11378,30.43
09/12/2020,11378,33.2
09/19/2020,11378,19.37
09/26/2020,11378,30.43
10/03/2020,11378,16.6
10/10/2020,11378,27.67
10/17/2020,11378,27.67
10/24/2020,11378,102.36
10/31/2020,11378,88.53
11/07/2020,11378,168.76
11/14/2020,11378,149.4
11/21/2020,11378,166.0
11/28/2020,11378,201.96
12/05/2020,11378,276.66
12/12/2020,11378,431.59
12/19/2020,11378,343.06
12/26/2020,11378,406.69
01/02/2021,11378,531.19
01/09/2021,11378,722.08
01/16/2021,11378,583.75
01/23/2021,11378,522.89
01/30/2021,11378,525.65
02/06/2021,11378,445.42
02/13/2021,11378,331.99
02/20/2021,11378,301.56
02/27/2021,11378,412.22
03/06/2021,11378,362.42
03/13/2021,11378,401.16
03/20/2021,11378,359.66
03/27/2021,11378,390.09
04/03/2021,11378,334.76
04/10/2021,11378,307.09
04/17/2021,11378,201.96
04/24/2021,11378,141.1
05/01/2021,11378,110.66
05/08/2021,11378,55.33
05/15/2021,11378,69.16
05/22/2021,11378,38.73
05/29/2021,11378,35.97
06/05/2021,11378,8.3
06/12/2021,11378,13.83
06/19/2021,11378,13.83
06/26/2021,11378,22.13
07/03/2021,11378,24.9
07/10/2021,11378,30.43
07/17/2021,11378,55.33
07/24/2021,11378,80.23
07/31/2021,11378,116.2
08/07/2021,11378,160.46
08/14/2021,11378,149.4
08/21/2021,11378,210.26
08/28/2021,11378,190.9
09/04/2021,11378,188.13
09/11/2021,11378,157.7
09/18/2021,11378,149.4
09/25/2021,11378,160.46
10/02/2021,11378,113.43
10/09/2021,11378,110.66
10/16/2021,11378,102.36
10/23/2021,11378,63.63
10/30/2021,11378,5.53
08/08/2020,11379,8.19
08/15/2020,11379,16.38
08/22/2020,11379,19.11
08/29/2020,11379,8.19
09/05/2020,11379,21.84
09/12/2020,11379,13.65
09/19/2020,11379,43.67
09/26/2020,11379,27.3
10/03/2020,11379,35.48
10/10/2020,11379,43.67
10/17/2020,11379,21.84
10/24/2020,11379,62.78
10/31/2020,11379,60.05
11/07/2020,11379,106.45
11/14/2020,11379,201.98
11/21/2020,11379,182.88
11/28/2020,11379,150.12
12/05/2020,11379,322.08
12/12/2020,11379,316.62
12/19/2020,11379,272.95
12/26/2020,11379,409.43
01/02/2021,11379,573.2
01/09/2021,11379,625.06
01/16/2021,11379,616.87
01/23/2021,11379,461.29
01/30/2021,11379,548.63
02/06/2021,11379,409.43
02/13/2021,11379,357.57
02/20/2021,11379,335.73
02/27/2021,11379,300.25
03/06/2021,11379,417.62
03/13/2021,11379,436.72
03/20/2021,11379,433.99
03/27/2021,11379,466.75
04/03/2021,11379,357.57
04/10/2021,11379,294.79
04/17/2021,11379,251.12
04/24/2021,11379,191.07
05/01/2021,11379,114.64
05/08/2021,11379,65.51
05/15/2021,11379,32.75
05/22/2021,11379,46.4
05/29/2021,11379,24.57
06/05/2021,11379,21.84
06/12/2021,11379,24.57
06/19/2021,11379,30.02
06/26/2021,11379,19.11
07/03/2021,11379,46.4
07/10/2021,11379,21.84
07/17/2021,11379,76.43
07/24/2021,11379,79.16
07/31/2021,11379,92.8
08/07/2021,11379,188.34
08/14/2021,11379,117.37
08/21/2021,11379,169.23
08/28/2021,11379,131.02
09/04/2021,11379,158.31
09/11/2021,11379,128.29
09/18/2021,11379,185.61
09/25/2021,11379,120.1
10/02/2021,11379,84.62
10/09/2021,11379,87.34
10/16/2021,11379,92.8
10/23/2021,11379,43.67
10/30/2021,11379,0.0
08/08/2020,11385,13.51
08/15/2020,11385,13.51
08/22/2020,11385,16.41
08/29/2020,11385,14.48
09/05/2020,11385,25.09
09/12/2020,11385,14.48
09/19/2020,11385,15.44
09/26/2020,11385,18.34
10/03/2020,11385,44.4
10/10/2020,11385,28.95
10/17/2020,11385,55.01
10/24/2020,11385,92.65
10/31/2020,11385,85.89
11/07/2020,11385,102.3
11/14/2020,11385,140.91
11/21/2020,11385,149.59
11/28/2020,11385,197.85
12/05/2020,11385,300.15
12/12/2020,11385,313.66
12/19/2020,11385,298.22
12/26/2020,11385,373.5
01/02/2021,11385,471.94
01/09/2021,11385,590.65
01/16/2021,11385,549.15
01/23/2021,11385,572.31
01/30/2021,11385,510.54
02/06/2021,11385,409.21
02/13/2021,11385,406.31
02/20/2021,11385,356.13
02/27/2021,11385,352.26
03/06/2021,11385,326.21
03/13/2021,11385,372.53
03/20/2021,11385,359.99
03/27/2021,11385,395.69
04/03/2021,11385,345.51
04/10/2021,11385,332.0
04/17/2021,11385,243.21
04/24/2021,11385,128.36
05/01/2021,11385,92.65
05/08/2021,11385,63.7
05/15/2021,11385,58.87
05/22/2021,11385,49.22
05/29/2021,11385,36.67
06/05/2021,11385,28.95
06/12/2021,11385,11.58
06/19/2021,11385,10.62
06/26/2021,11385,19.3
07/03/2021,11385,17.37
07/10/2021,11385,27.02
07/17/2021,11385,74.31
07/24/2021,11385,58.87
07/31/2021,11385,137.05
08/07/2021,11385,163.1
08/14/2021,11385,164.07
08/21/2021,11385,179.51
08/28/2021,11385,130.29
09/04/2021,11385,157.31
09/11/2021,11385,134.15
09/18/2021,11385,135.12
09/25/2021,11385,145.73
10/02/2021,11385,134.15
10/09/2021,11385,106.16
10/16/2021,11385,72.38
10/23/2021,11385,70.45
10/30/2021,11385,2.9
08/08/2020,11411,9.36
08/15/2020,11411,9.36
08/22/2020,11411,4.68
08/29/2020,11411,9.36
09/05/2020,11411,4.68
09/12/2020,11411,14.03
09/19/2020,11411,18.71
09/26/2020,11411,32.74
10/03/2020,11411,9.36
10/10/2020,11411,37.42
10/17/2020,11411,32.74
10/24/2020,11411,9.36
10/31/2020,11411,42.1
11/07/2020,11411,84.2
11/14/2020,11411,56.13
11/21/2020,11411,84.2
11/28/2020,11411,149.69
12/05/2020,11411,229.21
12/12/2020,11411,173.07
12/19/2020,11411,191.79
12/26/2020,11411,201.14
01/02/2021,11411,318.08
01/09/2021,11411,402.28
01/16/2021,11411,378.89
01/23/2021,11411,252.59
01/30/2021,11411,285.34
02/06/2021,11411,252.59
02/13/2021,11411,196.46
02/20/2021,11411,163.72
02/27/2021,11411,177.75
03/06/2021,11411,215.17
03/13/2021,11411,196.46
03/20/2021,11411,271.31
03/27/2021,11411,238.56
04/03/2021,11411,224.53
04/10/2021,11411,219.85
04/17/2021,11411,140.33
04/24/2021,11411,163.72
05/01/2021,11411,145.01
05/08/2021,11411,79.52
05/15/2021,11411,51.45
05/22/2021,11411,37.42
05/29/2021,11411,9.36
06/05/2021,11411,32.74
06/12/2021,11411,9.36
06/19/2021,11411,4.68
06/26/2021,11411,18.71
07/03/2021,11411,9.36
07/10/2021,11411,28.07
07/17/2021,11411,14.03
07/24/2021,11411,98.23
07/31/2021,11411,116.94
08/07/2021,11411,154.36
08/14/2021,11411,135.65
08/21/2021,11411,135.65
08/28/2021,11411,219.85
09/04/2021,11411,112.26
09/11/2021,11411,159.04
09/18/2021,11411,135.65
09/25/2021,11411,159.04
10/02/2021,11411,70.17
10/09/2021,11411,84.2
10/16/2021,11411,46.78
10/23/2021,11411,56.13
10/30/2021,11411,4.68
08/08/2020,11412,23.62
08/15/2020,11412,15.75
08/22/2020,11412,7.87
08/29/2020,11412,7.87
09/05/2020,11412,2.62
09/12/2020,11412,15.75
09/19/2020,11412,15.75
09/26/2020,11412,10.5
10/03/2020,11412,21.0
10/10/2020,11412,31.5
10/17/2020,11412,26.25
10/24/2020,11412,52.5
10/31/2020,11412,57.75
11/07/2020,11412,86.62
11/14/2020,11412,133.87
11/21/2020,11412,183.74
11/28/2020,11412,183.74
12/05/2020,11412,251.98
12/12/2020,11412,236.24
12/19/2020,11412,199.49
12/26/2020,11412,244.11
01/02/2021,11412,330.73
01/09/2021,11412,446.22
01/16/2021,11412,427.85
01/23/2021,11412,446.22
01/30/2021,11412,372.73
02/06/2021,11412,244.11
02/13/2021,11412,301.86
02/20/2021,11412,194.24
02/27/2021,11412,246.73
03/06/2021,11412,225.74
03/13/2021,11412,233.61
03/20/2021,11412,246.73
03/27/2021,11412,291.36
04/03/2021,11412,333.35
04/10/2021,11412,251.98
04/17/2021,11412,217.86
04/24/2021,11412,167.99
05/01/2021,11412,104.99
05/08/2021,11412,83.99
05/15/2021,11412,123.37
05/22/2021,11412,49.87
05/29/2021,11412,21.0
06/05/2021,11412,39.37
06/12/2021,11412,15.75
06/19/2021,11412,21.0
06/26/2021,11412,15.75
07/03/2021,11412,18.37
07/10/2021,11412,34.12
07/17/2021,11412,34.12
07/24/2021,11412,70.87
07/31/2021,11412,183.74
08/07/2021,11412,144.37
08/14/2021,11412,233.61
08/21/2021,11412,202.11
08/28/2021,11412,183.74
09/04/2021,11412,128.62
09/11/2021,11412,141.74
09/18/2021,11412,170.61
09/25/2021,11412,136.49
10/02/2021,11412,123.37
10/09/2021,11412,78.75
10/16/2021,11412,78.75
10/23/2021,11412,52.5
10/30/2021,11412,2.62
08/08/2020,11413,13.89
08/15/2020,11413,9.26
08/22/2020,11413,11.57
08/29/2020,11413,6.94
09/05/2020,11413,18.52
09/12/2020,11413,18.52
09/19/2020,11413,11.57
09/26/2020,11413,9.26
10/03/2020,11413,41.66
10/10/2020,11413,39.35
10/17/2020,11413,25.46
10/24/2020,11413,13.89
10/31/2020,11413,41.66
11/07/2020,11413,32.4
11/14/2020,11413,55.55
11/21/2020,11413,90.26
11/28/2020,11413,143.5
12/05/2020,11413,203.67
12/12/2020,11413,208.3
12/19/2020,11413,212.93
12/26/2020,11413,212.93
01/02/2021,11413,222.19
01/09/2021,11413,437.43
01/16/2021,11413,425.86
01/23/2021,11413,300.88
01/30/2021,11413,347.17
02/06/2021,11413,240.7
02/13/2021,11413,270.79
02/20/2021,11413,226.82
02/27/2021,11413,256.9
03/06/2021,11413,203.67
03/13/2021,11413,231.44
03/20/2021,11413,277.73
03/27/2021,11413,300.88
04/03/2021,11413,298.56
04/10/2021,11413,249.96
04/17/2021,11413,249.96
04/24/2021,11413,192.1
05/01/2021,11413,136.55
05/08/2021,11413,104.15
05/15/2021,11413,76.38
05/22/2021,11413,39.35
05/29/2021,11413,32.4
06/05/2021,11413,25.46
06/12/2021,11413,11.57
06/19/2021,11413,30.09
06/26/2021,11413,30.09
07/03/2021,11413,16.2
07/10/2021,11413,30.09
07/17/2021,11413,50.92
07/24/2021,11413,90.26
07/31/2021,11413,143.5
08/07/2021,11413,145.81
08/14/2021,11413,178.21
08/21/2021,11413,203.67
08/28/2021,11413,138.87
09/04/2021,11413,124.98
09/11/2021,11413,115.72
09/18/2021,11413,124.98
09/25/2021,11413,131.92
10/02/2021,11413,87.95
10/09/2021,11413,90.26
10/16/2021,11413,111.09
10/23/2021,11413,46.29
10/30/2021,11413,4.63
08/08/2020,11414,10.58
08/15/2020,11414,28.21
08/22/2020,11414,21.16
08/29/2020,11414,17.63
09/05/2020,11414,10.58
09/12/2020,11414,38.79
09/19/2020,11414,67.0
09/26/2020,11414,70.53
10/03/2020,11414,42.32
10/10/2020,11414,45.84
10/17/2020,11414,35.26
10/24/2020,11414,81.1
10/31/2020,11414,45.84
11/07/2020,11414,81.1
11/14/2020,11414,126.95
11/21/2020,11414,190.42
11/28/2020,11414,211.58
12/05/2020,11414,356.16
12/12/2020,11414,476.05
12/19/2020,11414,405.52
12/26/2020,11414,472.52
01/02/2021,11414,634.73
01/09/2021,11414,677.05
01/16/2021,11414,606.52
01/23/2021,11414,539.52
01/30/2021,11414,469.0
02/06/2021,11414,398.47
02/13/2021,11414,285.63
02/20/2021,11414,232.74
02/27/2021,11414,335.0
03/06/2021,11414,282.1
03/13/2021,11414,356.16
03/20/2021,11414,437.26
03/27/2021,11414,387.89
04/03/2021,11414,394.94
04/10/2021,11414,257.42
04/17/2021,11414,268.0
04/24/2021,11414,123.42
05/01/2021,11414,70.53
05/08/2021,11414,59.95
05/15/2021,11414,67.0
05/22/2021,11414,45.84
05/29/2021,11414,38.79
06/05/2021,11414,24.68
06/12/2021,11414,10.58
06/19/2021,11414,7.05
06/26/2021,11414,10.58
07/03/2021,11414,21.16
07/10/2021,11414,49.37
07/17/2021,11414,77.58
07/24/2021,11414,119.89
07/31/2021,11414,155.16
08/07/2021,11414,222.16
08/14/2021,11414,285.63
08/21/2021,11414,359.68
08/28/2021,11414,246.84
09/04/2021,11414,197.47
09/11/2021,11414,98.74
09/18/2021,11414,158.68
09/25/2021,11414,119.89
10/02/2021,11414,98.74
10/09/2021,11414,74.05
10/16/2021,11414,74.05
10/23/2021,11414,84.63
10/30/2021,11414,3.53
08/08/2020,11415,5.3
08/15/2020,11415,21.19
08/22/2020,11415,21.19
08/29/2020,11415,31.79
09/05/2020,11415,47.69
09/12/2020,11415,95.37
09/19/2020,11415,74.18
09/26/2020,11415,63.58
10/03/2020,11415,132.46
10/10/2020,11415,84.78
10/17/2020,11415,26.49
10/24/2020,11415,58.28
10/31/2020,11415,58.28
11/07/2020,11415,74.18
11/14/2020,11415,143.06
11/21/2020,11415,158.96
11/28/2020,11415,259.63
12/05/2020,11415,264.93
12/12/2020,11415,317.91
12/19/2020,11415,349.71
12/26/2020,11415,328.51
01/02/2021,11415,423.89
01/09/2021,11415,524.56
01/16/2021,11415,556.35
01/23/2021,11415,392.09
01/30/2021,11415,434.48
02/06/2021,11415,339.11
02/13/2021,11415,307.32
02/20/2021,11415,355.0
02/27/2021,11415,264.93
03/06/2021,11415,254.33
03/13/2021,11415,339.11
03/20/2021,11415,243.73
03/27/2021,11415,344.41
04/03/2021,11415,286.12
04/10/2021,11415,280.82
04/17/2021,11415,206.64
04/24/2021,11415,153.66
05/01/2021,11415,58.28
05/08/2021,11415,63.58
05/15/2021,11415,42.39
05/22/2021,11415,21.19
05/29/2021,11415,21.19
06/05/2021,11415,10.6
06/12/2021,11415,5.3
06/19/2021,11415,5.3
06/26/2021,11415,5.3
07/03/2021,11415,15.9
07/10/2021,11415,26.49
07/17/2021,11415,10.6
07/24/2021,11415,111.27
07/31/2021,11415,164.26
08/07/2021,11415,137.76
08/14/2021,11415,153.66
08/21/2021,11415,137.76
08/28/2021,11415,143.06
09/04/2021,11415,121.87
09/11/2021,11415,90.08
09/18/2021,11415,111.27
09/25/2021,11415,137.76
10/02/2021,11415,116.57
10/09/2021,11415,58.28
10/16/2021,11415,79.48
10/23/2021,11415,84.78
10/30/2021,11415,5.3
08/08/2020,11416,22.74
08/15/2020,11416,26.53
08/22/2020,11416,34.1
08/29/2020,11416,26.53
09/05/2020,11416,15.16
09/12/2020,11416,22.74
09/19/2020,11416,30.31
09/26/2020,11416,37.89
10/03/2020,11416,53.05
10/10/2020,11416,98.52
10/17/2020,11416,166.73
10/24/2020,11416,94.73
10/31/2020,11416,53.05
11/07/2020,11416,102.31
11/14/2020,11416,193.26
11/21/2020,11416,208.42
11/28/2020,11416,204.63
12/05/2020,11416,341.04
12/12/2020,11416,329.68
12/19/2020,11416,458.51
12/26/2020,11416,424.41
01/02/2021,11416,553.25
01/09/2021,11416,647.98
01/16/2021,11416,629.04
01/23/2021,11416,591.14
01/30/2021,11416,568.41
02/06/2021,11416,341.04
02/13/2021,11416,367.57
02/20/2021,11416,337.25
02/27/2021,11416,359.99
03/06/2021,11416,492.62
03/13/2021,11416,378.94
03/20/2021,11416,488.83
03/27/2021,11416,439.57
04/03/2021,11416,352.41
04/10/2021,11416,458.51
04/17/2021,11416,325.89
04/24/2021,11416,257.68
05/01/2021,11416,170.52
05/08/2021,11416,113.68
05/15/2021,11416,94.73
05/22/2021,11416,75.79
05/29/2021,11416,30.31
06/05/2021,11416,18.95
06/12/2021,11416,15.16
06/19/2021,11416,15.16
06/26/2021,11416,15.16
07/03/2021,11416,11.37
07/10/2021,11416,11.37
07/17/2021,11416,7.58
07/24/2021,11416,41.68
07/31/2021,11416,87.16
08/07/2021,11416,98.52
08/14/2021,11416,121.26
08/21/2021,11416,189.47
08/28/2021,11416,140.21
09/04/2021,11416,98.52
09/11/2021,11416,90.94
09/18/2021,11416,132.63
09/25/2021,11416,79.58
10/02/2021,11416,125.05
10/09/2021,11416,94.73
10/16/2021,11416,60.63
10/23/2021,11416,90.94
10/30/2021,11416,11.37
08/08/2020,11417,32.22
08/15/2020,11417,25.77
08/22/2020,11417,19.33
08/29/2020,11417,6.44
09/05/2020,11417,3.22
09/12/2020,11417,3.22
09/19/2020,11417,25.77
09/26/2020,11417,22.55
10/03/2020,11417,51.54
10/10/2020,11417,22.55
10/17/2020,11417,48.32
10/24/2020,11417,74.09
10/31/2020,11417,64.43
11/07/2020,11417,77.32
11/14/2020,11417,122.42
11/21/2020,11417,164.3
11/28/2020,11417,248.06
12/05/2020,11417,389.8
12/12/2020,11417,476.78
12/19/2020,11417,396.25
12/26/2020,11417,438.13
01/02/2021,11417,718.4
01/09/2021,11417,889.14
01/16/2021,11417,779.61
01/23/2021,11417,602.42
01/30/2021,11417,657.19
02/06/2021,11417,367.25
02/13/2021,11417,457.45
02/20/2021,11417,431.68
02/27/2021,11417,428.46
03/06/2021,11417,386.58
03/13/2021,11417,335.04
03/20/2021,11417,312.49
03/27/2021,11417,428.46
04/03/2021,11417,347.92
04/10/2021,11417,322.15
04/17/2021,11417,357.59
04/24/2021,11417,170.74
05/01/2021,11417,115.97
05/08/2021,11417,77.32
05/15/2021,11417,38.66
05/22/2021,11417,45.1
05/29/2021,11417,12.89
06/05/2021,11417,16.11
06/12/2021,11417,9.66
06/19/2021,11417,22.55
06/26/2021,11417,38.66
07/03/2021,11417,32.22
07/10/2021,11417,25.77
07/17/2021,11417,35.44
07/24/2021,11417,41.88
07/31/2021,11417,177.18
08/07/2021,11417,141.75
08/14/2021,11417,125.64
08/21/2021,11417,177.18
08/28/2021,11417,135.3
09/04/2021,11417,128.86
09/11/2021,11417,161.08
09/18/2021,11417,77.32
09/25/2021,11417,115.97
10/02/2021,11417,96.65
10/09/2021,11417,86.98
10/16/2021,11417,103.09
10/23/2021,11417,22.55
10/30/2021,11417,3.22
08/08/2020,11418,18.62
08/15/2020,11418,15.96
08/22/2020,11418,13.3
08/29/2020,11418,13.3
09/05/2020,11418,21.28
09/12/2020,11418,31.93
09/19/2020,11418,21.28
09/26/2020,11418,29.27
10/03/2020,11418,42.57
10/10/2020,11418,34.59
10/17/2020,11418,31.93
10/24/2020,11418,63.85
10/31/2020,11418,55.87
11/07/2020,11418,151.65
11/14/2020,11418,252.76
11/21/2020,11418,218.17
11/28/2020,11418,284.68
12/05/2020,11418,356.52
12/12/2020,11418,404.41
12/19/2020,11418,300.65
12/26/2020,11418,412.39
01/02/2021,11418,478.91
01/09/2021,11418,651.85
01/16/2021,11418,534.78
01/23/2021,11418,569.37
01/30/2021,11418,505.51
02/06/2021,11418,462.94
02/13/2021,11418,284.68
02/20/2021,11418,364.5
02/27/2021,11418,428.36
03/06/2021,11418,332.57
03/13/2021,11418,377.8
03/20/2021,11418,407.07
03/27/2021,11418,412.39
04/03/2021,11418,343.22
04/10/2021,11418,324.59
04/17/2021,11418,260.74
04/24/2021,11418,207.53
05/01/2021,11418,188.9
05/08/2021,11418,127.71
05/15/2021,11418,63.85
05/22/2021,11418,66.51
05/29/2021,11418,31.93
06/05/2021,11418,10.64
06/12/2021,11418,10.64
06/19/2021,11418,21.28
06/26/2021,11418,2.66
07/03/2021,11418,31.93
07/10/2021,11418,21.28
07/17/2021,11418,23.95
07/24/2021,11418,55.87
07/31/2021,11418,90.46
08/07/2021,11418,127.71
08/14/2021,11418,138.35
08/21/2021,11418,125.05
08/28/2021,11418,114.41
09/04/2021,11418,98.44
09/11/2021,11418,111.74
09/18/2021,11418,109.08
09/25/2021,11418,90.46
10/02/2021,11418,53.21
10/09/2021,11418,71.84
10/16/2021,11418,77.16
10/23/2021,11418,74.5
10/30/2021,11418,7.98
08/08/2020,11419,14.43
08/15/2020,11419,22.68
08/22/2020,11419,18.55
08/29/2020,11419,16.49
09/05/2020,11419,24.74
09/12/2020,11419,10.31
09/19/2020,11419,12.37
09/26/2020,11419,16.49
10/03/2020,11419,18.55
10/10/2020,11419,51.54
10/17/2020,11419,51.54
10/24/2020,11419,61.85
10/31/2020,11419,24.74
11/07/2020,11419,63.91
11/14/2020,11419,146.38
11/21/2020,11419,119.58
11/28/2020,11419,154.62
12/05/2020,11419,395.84
12/12/2020,11419,416.45
12/19/2020,11419,503.04
12/26/2020,11419,521.6
01/02/2021,11419,657.67
01/09/2021,11419,876.2
01/16/2021,11419,740.13
01/23/2021,11419,797.86
01/30/2021,11419,624.68
02/06/2021,11419,488.61
02/13/2021,11419,424.7
02/20/2021,11419,420.58
02/27/2021,11419,393.77
03/06/2021,11419,402.02
03/13/2021,11419,383.47
03/20/2021,11419,391.71
03/27/2021,11419,397.9
04/03/2021,11419,346.36
04/10/2021,11419,340.17
04/17/2021,11419,228.84
04/24/2021,11419,131.95
05/01/2021,11419,156.69
05/08/2021,11419,105.14
05/15/2021,11419,76.28
05/22/2021,11419,72.16
05/29/2021,11419,24.74
06/05/2021,11419,10.31
06/12/2021,11419,14.43
06/19/2021,11419,2.06
06/26/2021,11419,0.0
07/03/2021,11419,8.25
07/10/2021,11419,20.62
07/17/2021,11419,47.42
07/24/2021,11419,35.05
07/31/2021,11419,74.22
08/07/2021,11419,109.27
08/14/2021,11419,136.07
08/21/2021,11419,154.62
08/28/2021,11419,105.14
09/04/2021,11419,94.84
09/11/2021,11419,92.77
09/18/2021,11419,92.77
09/25/2021,11419,136.07
10/02/2021,11419,86.59
10/09/2021,11419,72.16
10/16/2021,11419,72.16
10/23/2021,11419,61.85
10/30/2021,11419,0.0
08/08/2020,11420,8.36
08/15/2020,11420,20.91
08/22/2020,11420,39.72
08/29/2020,11420,25.09
09/05/2020,11420,25.09
09/12/2020,11420,10.45
09/19/2020,11420,14.63
09/26/2020,11420,27.18
10/03/2020,11420,48.08
10/10/2020,11420,43.9
10/17/2020,11420,10.45
10/24/2020,11420,58.53
10/31/2020,11420,62.72
11/07/2020,11420,110.8
11/14/2020,11420,154.7
11/21/2020,11420,123.34
11/28/2020,11420,206.96
12/05/2020,11420,303.12
12/12/2020,11420,342.84
12/19/2020,11420,342.84
12/26/2020,11420,365.84
01/02/2021,11420,618.79
01/09/2021,11420,769.31
01/16/2021,11420,750.5
01/23/2021,11420,721.23
01/30/2021,11420,570.71
02/06/2021,11420,453.64
02/13/2021,11420,401.38
02/20/2021,11420,374.2
02/27/2021,11420,355.39
03/06/2021,11420,367.93
03/13/2021,11420,367.93
03/20/2021,11420,351.21
03/27/2021,11420,434.83
04/03/2021,11420,236.23
04/10/2021,11420,332.39
04/17/2021,11420,317.76
04/24/2021,11420,240.41
05/01/2021,11420,133.79
05/08/2021,11420,96.16
05/15/2021,11420,85.71
05/22/2021,11420,35.54
05/29/2021,11420,23.0
06/05/2021,11420,20.91
06/12/2021,11420,14.63
